date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:22:02	114705/114705	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2019:22:00%20GMT	https://www.snaptechit.com/article/cmmc-compliance-what-is-it-and-how-to-achieve-it/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/article/cmmc-compliance-what-is-it-and-how-to-achieve-it/index.html	(from https://www.snaptechit.com/cmmc-compliance/)
00:22:02	55208/55208	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc91-11c03%22	https://www.snaptechit.com/wp-content/uploads/2021/09/CMMC2-copy-scaled.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2021/09/CMMC2-copy-scaled.jpg	(from https://www.snaptechit.com/roadmap-to-cmmc-readiness/)
00:22:02	11570/11570	---MCZ	200	added ('OK')	text/css	etag:W/%226723d826-2d32%22	https://www.snaptechit.com/wp-content/uploads/elementor/css/post-2193.css?ver=1730402342	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/elementor/css/post-2193cd5f.css	(from https://www.snaptechit.com/roadmap-to-cmmc-readiness/)
00:22:03	103791/103791	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2019:22:04%20GMT	https://www.snaptechit.com/educational-assets/cmmc-gauge/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/educational-assets/cmmc-gauge/index.html	(from https://www.snaptechit.com/cmmc-compliance/)
00:22:04	40141/40141	---MCZ	200	added ('OK')	application/json	date:Thu,%2031%20Oct%202024%2019:22:05%20GMT	https://www.snaptechit.com/wp-json/wp/v2/pages/2193	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/wp/v2/pages/2193.json	(from https://www.snaptechit.com/roadmap-to-cmmc-readiness/)
00:22:05	2451/2451	---MCZ	200	added ('OK')	application/json	date:Thu,%2031%20Oct%202024%2019:22:06%20GMT	https://www.snaptechit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.snaptechit.com%2Froadmap-to-cmmc-readiness%2F	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/oembed/1.0/embedc7ce.json	(from https://www.snaptechit.com/roadmap-to-cmmc-readiness/)
00:22:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202024%2019:22:06%20GMT	https://www.snaptechit.com/?p=2193	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/indexf23b.html	(from https://www.snaptechit.com/roadmap-to-cmmc-readiness/)
00:22:06	2622/2622	---MCZ	200	added ('OK')	text/xml	date:Thu,%2031%20Oct%202024%2019:22:07%20GMT	https://www.snaptechit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.snaptechit.com%2Froadmap-to-cmmc-readiness%2F&format=xml	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/oembed/1.0/embed0366	(from https://www.snaptechit.com/roadmap-to-cmmc-readiness/)
00:22:06	39075/39075	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc91-a6b5%22	https://www.snaptechit.com/wp-content/uploads/2021/09/CMMC3-1024x495.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2021/09/CMMC3-1024x495.jpg	(from https://www.snaptechit.com/roadmap-to-cmmc-readiness/)
00:22:07	63577/63577	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc91-10a69%22	https://www.snaptechit.com/wp-content/uploads/2021/09/cmmc4.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2021/09/cmmc4.jpg	(from https://www.snaptechit.com/roadmap-to-cmmc-readiness/)
00:22:08	138958/138958	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc91-21ece%22	https://www.snaptechit.com/wp-content/uploads/2021/09/CMMC5.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2021/09/CMMC5.jpg	(from https://www.snaptechit.com/roadmap-to-cmmc-readiness/)
00:22:09	107555/107555	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2019:22:09%20GMT	https://www.snaptechit.com/educational-assets/cmmc-quick-bytes-process-overview-best-practices/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/educational-assets/cmmc-quick-bytes-process-overview-best-practices/index.html	(from https://www.snaptechit.com/roadmap-to-cmmc-readiness/)
00:22:09	195840/195840	---M--	200	added ('OK')	image/png	etag:%2263b8bc8f-2fd00%22	https://www.snaptechit.com/wp-content/uploads/elementor/thumbs/left-n-right-brian-pb0wtvyym34ihwphzglquj02ds1jd0hrvuiqe4e00w.png	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/elementor/thumbs/left-n-right-brian-pb0wtvyym34ihwphzglquj02ds1jd0hrvuiqe4e00w.png	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:09	105005/105005	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2019:22:10%20GMT	https://www.snaptechit.com/article/cmmc-ab-registered-provider-organization-rpo-approval/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/article/cmmc-ab-registered-provider-organization-rpo-approval/index.html	(from https://www.snaptechit.com/roadmap-to-cmmc-readiness/)
00:22:09	44952/44952	---MCZ	200	added ('OK')	text/css	etag:W/%226723d828-af98%22	https://www.snaptechit.com/wp-content/uploads/elementor/css/post-1767.css?ver=1730402344	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/elementor/css/post-176785b5.css	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:11	68264/68264	---MCZ	200	added ('OK')	application/json	date:Thu,%2031%20Oct%202024%2019:22:13%20GMT	https://www.snaptechit.com/wp-json/wp/v2/pages/1767	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/wp/v2/pages/1767.json	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:13	2492/2492	---MCZ	200	added ('OK')	application/json	date:Thu,%2031%20Oct%202024%2019:22:14%20GMT	https://www.snaptechit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.snaptechit.com%2Fcyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts%2F	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/oembed/1.0/embed9579.json	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202024%2019:22:14%20GMT	https://www.snaptechit.com/?p=1767	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/index1905.html	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:14	2653/2653	---MCZ	200	added ('OK')	text/xml	date:Thu,%2031%20Oct%202024%2019:22:15%20GMT	https://www.snaptechit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.snaptechit.com%2Fcyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts%2F&format=xml	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/oembed/1.0/embed17b7	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:14	142090/142090	---M--	200	added ('OK')	image/png	etag:%2263b9020e-25040%22	https://www.snaptechit.com/wp-content/uploads/elementor/thumbs/left-n-right-brian-q0aclaw5lcodxwtgcdhf5zukxbtlsficnpt5svuba8.png	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/elementor/thumbs/left-n-right-brian-q0aclaw5lcodxwtgcdhf5zukxbtlsficnpt5svuba8.png	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:15	96283/96283	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc91-17eb9%22	https://www.snaptechit.com/wp-content/uploads/2021/08/versant-webinar-Icon-1024x580.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2021/08/versant-webinar-Icon-1024x580.jpg	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:15	144480/144480	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc91-2e866%22	https://www.snaptechit.com/wp-content/uploads/2021/08/versant-speakers-v2.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2021/08/versant-speakers-v2.jpg	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:19	104315/104315	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2019:22:18%20GMT	https://www.snaptechit.com/article/what-is-your-backup-plan-managing-data-breach-recovery/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/article/what-is-your-backup-plan-managing-data-breach-recovery/index.html	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:20	102085/102085	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2019:22:18%20GMT	https://www.snaptechit.com/article/financial-it-compliance-needs/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/article/financial-it-compliance-needs/index.html	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:20	468676/468676	---M--	200	added ('OK')	image/png	etag:%2263b8bc92-9d052%22	https://www.snaptechit.com/wp-content/uploads/2021/04/Private-Equity-firm.png	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2021/04/Private-Equity-firm.png	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:21	103884/103884	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2019:22:18%20GMT	https://www.snaptechit.com/article/threat-detection-for-your-antivirus-or-firewall/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/article/threat-detection-for-your-antivirus-or-firewall/index.html	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202024%2019:22:22%20GMT	https://www.snaptechit.com/on-demand-events/financial-cybersecurity-readiness-webinar/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/on-demand-events/financial-cybersecurity-readiness-webinar/index.html	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:21	645175/645175	---M--	200	added ('OK')	image/png	etag:%2263b8bc92-9d837%22	https://www.snaptechit.com/wp-content/uploads/2021/04/Financial-Challenges--768x563.png	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2021/04/Financial-Challenges--768x563.png	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:22	273263/273263	---M--	200	added ('OK')	image/png	etag:%2263b8bc92-477ca%22	https://www.snaptechit.com/wp-content/uploads/2021/04/Finacial-compliance--768x514.png	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2021/04/Finacial-compliance--768x514.png	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:22	48063/48063	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc91-bfb0%22	https://www.snaptechit.com/wp-content/uploads/2021/08/IDG-webinar-icon-v3-768x395.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2021/08/IDG-webinar-icon-v3-768x395.jpg	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:22	58912/58912	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc92-e822%22	https://www.snaptechit.com/wp-content/uploads/2021/03/Finacial-Compliance-768x364.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2021/03/Finacial-Compliance-768x364.jpg	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:24	6802/6802	---MCZ	200	added ('OK')	text/css	etag:W/%226723d828-1a92%22	https://www.snaptechit.com/wp-content/uploads/elementor/css/post-1809.css?ver=1730402344	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/elementor/css/post-180985b5.css	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:24	100183/100183	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2019:22:24%20GMT	https://www.snaptechit.com/infographic/financial-compliance-and-data-security/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/infographic/financial-compliance-and-data-security/index.html	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:24	6781/6781	---MCZ	200	added ('OK')	text/css	etag:W/%226723d032-1a7d%22	https://www.snaptechit.com/wp-content/plugins/elementor-pro/assets/css/widget-form.min.css?ver=3.25.0	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/plugins/elementor-pro/assets/css/widget-form.min503b.css	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:25	104322/104322	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2019:22:25%20GMT	https://www.snaptechit.com/article/7-ways-to-ensure-security-compliance-of-your-financial-service-organization/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/article/7-ways-to-ensure-security-compliance-of-your-financial-service-organization/index.html	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:27	98928/98928	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2019:22:25%20GMT	https://www.snaptechit.com/on-demand-webinars/idg-webinar-smb-cybersecurity-2/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/on-demand-webinars/idg-webinar-smb-cybersecurity-2/index.html	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:27	460/460	---MCZ	200	added ('OK')	text/css	etag:W/%226723d829-1cc%22	https://www.snaptechit.com/wp-content/uploads/elementor/css/post-1808.css?ver=1730402345	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/elementor/css/post-18089949.css	(from https://www.snaptechit.com/cyber-security-for-the-financial-sector-find-the-best-cyberdefense-experts/)
00:22:27	16498/16498	---M--	200	added ('OK')	image/jpeg	etag:%2263b90213-47cf%22	https://www.snaptechit.com/wp-content/uploads/elementor/thumbs/cybersecurity-for-the-legal-sector-q0acl9ybein3mauthv2sli34bxy8kqembl5oblvpgg.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/elementor/thumbs/cybersecurity-for-the-legal-sector-q0acl9ybein3mauthv2sli34bxy8kqembl5oblvpgg.jpg	(from https://www.snaptechit.com/cyber-security-for-the-legal-industry/)
00:22:28	31093/31093	---MCZ	200	added ('OK')	text/css	etag:W/%226723d1a6-7975%22	https://www.snaptechit.com/wp-content/uploads/elementor/css/post-1877.css?ver=1730400678	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/elementor/css/post-18773b62.css	(from https://www.snaptechit.com/cyber-security-for-the-legal-industry/)
00:22:30	45712/45712	---MCZ	200	added ('OK')	application/json	date:Thu,%2031%20Oct%202024%2019:22:31%20GMT	https://www.snaptechit.com/wp-json/wp/v2/pages/1877	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/wp/v2/pages/1877.json	(from https://www.snaptechit.com/cyber-security-for-the-legal-industry/)
00:22:31	2476/2476	---MCZ	200	added ('OK')	application/json	date:Thu,%2031%20Oct%202024%2019:22:32%20GMT	https://www.snaptechit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.snaptechit.com%2Fcyber-security-for-the-legal-industry%2F	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/oembed/1.0/embedcbf2.json	(from https://www.snaptechit.com/cyber-security-for-the-legal-industry/)
00:22:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202024%2019:22:32%20GMT	https://www.snaptechit.com/?p=1877	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/index4439.html	(from https://www.snaptechit.com/cyber-security-for-the-legal-industry/)
00:22:32	2637/2637	---MCZ	200	added ('OK')	text/xml	date:Thu,%2031%20Oct%202024%2019:22:33%20GMT	https://www.snaptechit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.snaptechit.com%2Fcyber-security-for-the-legal-industry%2F&format=xml	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/oembed/1.0/embed0528	(from https://www.snaptechit.com/cyber-security-for-the-legal-industry/)
00:22:32	39119/39119	---M--	200	added ('OK')	image/jpeg	etag:%2265fad74c-e363%22	https://www.snaptechit.com/wp-content/uploads/2024/03/Legal-IT-Support.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2024/03/Legal-IT-Support.jpg	(from https://www.snaptechit.com/cyber-security-for-the-legal-industry/)
00:22:33	38549/38549	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc90-9b14%22	https://www.snaptechit.com/wp-content/uploads/2022/02/banking-768x374.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2022/02/banking-768x374.jpg	(from https://www.snaptechit.com/cyber-security-for-the-legal-industry/)
00:22:35	115035/115035	---MCZ	200	added ('OK')	text/html	date:Thu,%2031%20Oct%202024%2019:22:35%20GMT	https://www.snaptechit.com/article/why-law-firms-must-protect-client-data-and-steps-to-achieve-it/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/article/why-law-firms-must-protect-client-data-and-steps-to-achieve-it/index.html	(from https://www.snaptechit.com/cyber-security-for-the-legal-industry/)
00:22:35	24814/24814	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc92-6579%22	https://www.snaptechit.com/wp-content/uploads/2021/04/awards-1024x214.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2021/04/awards-1024x214.jpg	(from https://www.snaptechit.com/about-business-it-support/)
00:22:35	38947/38947	---MCZ	200	added ('OK')	text/css	etag:W/%226723d829-9823%22	https://www.snaptechit.com/wp-content/uploads/elementor/css/post-67.css?ver=1730402345	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/elementor/css/post-679949.css	(from https://www.snaptechit.com/about-business-it-support/)
00:22:37	87857/87857	---MCZ	200	added ('OK')	application/json	date:Thu,%2031%20Oct%202024%2019:22:38%20GMT	https://www.snaptechit.com/wp-json/wp/v2/pages/67	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/wp/v2/pages/67.json	(from https://www.snaptechit.com/about-business-it-support/)
00:22:38	2373/2373	---MCZ	200	added ('OK')	application/json	date:Thu,%2031%20Oct%202024%2019:22:39%20GMT	https://www.snaptechit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.snaptechit.com%2Fabout-business-it-support%2F	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/oembed/1.0/embedf16d.json	(from https://www.snaptechit.com/about-business-it-support/)
00:22:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202024%2019:22:39%20GMT	https://www.snaptechit.com/?p=67	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/index96f1.html	(from https://www.snaptechit.com/about-business-it-support/)
00:22:39	2534/2534	---MCZ	200	added ('OK')	text/xml	date:Thu,%2031%20Oct%202024%2019:22:40%20GMT	https://www.snaptechit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.snaptechit.com%2Fabout-business-it-support%2F&format=xml	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/oembed/1.0/embedaf48	(from https://www.snaptechit.com/about-business-it-support/)
00:22:39	211394/211394	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc92-33d42%22	https://www.snaptechit.com/wp-content/uploads/2020/12/ATL-768x654.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2020/12/ATL-768x654.jpg	(from https://www.snaptechit.com/about-business-it-support/)
00:22:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202024%2019:22:41%20GMT	https://www.snaptechit.com/atlanta-ga/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/atlanta-ga/index.html	(from https://www.snaptechit.com/about-business-it-support/)
00:22:40	141948/141948	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc93-22d6b%22	https://www.snaptechit.com/wp-content/uploads/2020/12/az-copy-768x654.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2020/12/az-copy-768x654.jpg	(from https://www.snaptechit.com/about-business-it-support/)
00:22:40	108720/108720	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc93-1ad99%22	https://www.snaptechit.com/wp-content/uploads/2020/12/SAN-FRAN-768x654.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2020/12/SAN-FRAN-768x654.jpg	(from https://www.snaptechit.com/about-business-it-support/)
00:22:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202024%2019:22:41%20GMT	https://www.snaptechit.com/phoenix-az/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/phoenix-az/index.html	(from https://www.snaptechit.com/about-business-it-support/)
00:22:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202024%2019:22:42%20GMT	https://www.snaptechit.com/san-francisco-ca/	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/san-francisco-ca/index.html	(from https://www.snaptechit.com/about-business-it-support/)
00:22:41	8740/8740	---MCZ	200	added ('OK')	text/css	etag:W/%226723d032-2224%22	https://www.snaptechit.com/wp-content/plugins/elementor-pro/assets/css/widget-flip-box.min.css?ver=3.25.0	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/plugins/elementor-pro/assets/css/widget-flip-box.min503b.css	(from https://www.snaptechit.com/about-business-it-support/)
00:22:42	69665/69665	---M--	200	added ('OK')	image/jpeg	etag:%2264c7c79f-113e0%22	https://www.snaptechit.com/wp-content/uploads/2023/07/cloud-migration-768x512.jpeg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2023/07/cloud-migration-768x512.jpg	(from https://www.snaptechit.com/outsourced-it-team/)
00:22:42	20035/20035	---MCZ	200	added ('OK')	text/css	etag:W/%226723d032-4e43%22	https://www.snaptechit.com/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel.min.css?ver=3.25.0	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel.min503b.css	(from https://www.snaptechit.com/outsourced-it-team/)
00:22:42	3847/3847	---MCZ	200	added ('OK')	text/css	etag:W/%226723d032-f07%22	https://www.snaptechit.com/wp-content/plugins/elementor-pro/assets/css/widget-carousel-module-base.min.css?ver=3.25.0	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/plugins/elementor-pro/assets/css/widget-carousel-module-base.min503b.css	(from https://www.snaptechit.com/outsourced-it-team/)
00:22:43	34264/34264	---MCZ	200	added ('OK')	text/css	etag:W/%226723d2c7-85d8%22	https://www.snaptechit.com/wp-content/uploads/elementor/css/post-883.css?ver=1730400967	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/elementor/css/post-883fd30.css	(from https://www.snaptechit.com/outsourced-it-team/)
00:22:44	65009/65009	---MCZ	200	added ('OK')	application/json	date:Thu,%2031%20Oct%202024%2019:22:45%20GMT	https://www.snaptechit.com/wp-json/wp/v2/pages/883	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/wp/v2/pages/883.json	(from https://www.snaptechit.com/outsourced-it-team/)
00:22:45	2312/2312	---MCZ	200	added ('OK')	application/json	date:Thu,%2031%20Oct%202024%2019:22:46%20GMT	https://www.snaptechit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.snaptechit.com%2Foutsourced-it-team%2F	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/oembed/1.0/embed62c7.json	(from https://www.snaptechit.com/outsourced-it-team/)
00:22:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Oct%202024%2019:22:46%20GMT	https://www.snaptechit.com/?p=883	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/indexa34f.html	(from https://www.snaptechit.com/outsourced-it-team/)
00:22:46	2477/2477	---MCZ	200	added ('OK')	text/xml	date:Thu,%2031%20Oct%202024%2019:22:47%20GMT	https://www.snaptechit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.snaptechit.com%2Foutsourced-it-team%2F&format=xml	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-json/oembed/1.0/embedbf01	(from https://www.snaptechit.com/outsourced-it-team/)
00:22:47	13767/13767	---M--	200	added ('OK')	image/jpeg	etag:%2263b8bc93-3707%22	https://www.snaptechit.com/wp-content/uploads/2020/11/Todd-300x224.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2020/11/Todd-300x224.jpg	(from https://www.snaptechit.com/outsourced-it-team/)
00:22:47	13001/13001	---M--	200	added ('OK')	image/jpeg	etag:%2266e9a651-7d31%22	https://www.snaptechit.com/wp-content/uploads/2024/09/Steve.jpg	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2024/09/Steve.jpg	(from https://www.snaptechit.com/outsourced-it-team/)
00:22:47	85152/85152	---M--	200	added ('OK')	image/png	etag:%2263b8bc93-152b3%22	https://www.snaptechit.com/wp-content/uploads/2020/11/Nicole-300x224.png	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2020/11/Nicole-300x224.png	(from https://www.snaptechit.com/outsourced-it-team/)
00:22:48	92264/92264	---M--	200	added ('OK')	image/png	etag:%2263b8bc94-178d9%22	https://www.snaptechit.com/wp-content/uploads/2020/11/Joe-300x224.png	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2020/11/Joe-300x224.png	(from https://www.snaptechit.com/outsourced-it-team/)
00:22:48	88055/88055	---M--	200	added ('OK')	image/png	etag:%2263b8bc93-15ffa%22	https://www.snaptechit.com/wp-content/uploads/2020/11/Mike-300x224.png	D:/Hamza%20Solutions/Theme2/snap2/www.snaptechit.com/wp-content/uploads/2020/11/Mike-300x224.png	(from https://www.snaptechit.com/outsourced-it-team/)
